"Genename","X","GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","X.1","cell_type","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RHBDL3",852,162494,17,30558195,30661680,386,53,455258,2.0298,0.021191,NA,"neurons",4.54642339675087e-23,0.283013397658282,0.406,0.359,1.24540176107197e-18
"RHBDL3",852,162494,17,30558195,30661680,386,53,455258,2.0298,0.021191,NA,"endothelial",0.219302649679319,0.661444879113888,0.125,0,1
"RHOBTB2",440,23221,8,22809930,22887710,290,47,455258,2.2645,0.01177,NA,"endothelial",0.188525795669001,-0.514968114026501,0,0.214,1
"RIN3",686,79890,14,92945125,93165339,948,123,455258,3.9963,3.2164e-05,NA,"macrophage",0.442770873987768,-0.868479647635745,0.4,0.75,1
"RNF111",546,54778,15,59244865,59399618,609,46,455258,3.5768,0.00017389,NA,"macrophage",0.0416200629283656,-2.09250195968384,0,0.75,1
"RNF111",546,54778,15,59244865,59399618,609,46,455258,3.5768,0.00017389,NA,"endothelial",0.386133305331061,0.726116074626125,0.375,0.286,1
"RNF214",891,257160,11,117068341,117166404,358,50,455258,2.3871,0.008492,NA,"macrophage",0.371093369522698,-0.727099676953022,0,0.25,1
"RNF40",348,9810,16,30737933,30797628,84,27,455258,3.3327,0.00043005,NA,"endothelial",0.0648244897857776,0.852606598182611,0.25,0,1
"ROCK1",224,6093,18,18519701,18726812,207,22,455258,2.0606,0.019668,NA,"microglia",2.4076262784327e-10,0.326857482049559,0.702,0.535,6.59521066451069e-06
"ROCK1",224,6093,18,18519701,18726812,207,22,455258,2.0606,0.019668,NA,"macrophage",0.383220631285644,-0.674620381636843,0.6,0.75,1
"ROCK1",224,6093,18,18519701,18726812,207,22,455258,2.0606,0.019668,NA,"endothelial",0.172676632773789,0.600079353171785,0.75,0.571,1
"RPAIN",725,84268,17,5287961,5346340,332,16,455258,2.5606,0.0052239,NA,"endothelial",0.11593464690589,-0.807151261900358,0,0.286,1
"RPS9",227,6203,19,54669608,54721515,258,46,455258,2.9743,0.0014681,NA,"microglia",0.0053668293316559,-0.464206491743617,0.389,0.403,1
"RPS9",227,6203,19,54669608,54721515,258,46,455258,2.9743,0.0014681,NA,"endothelial",0.0126285705808097,-1.39728935120928,0,0.571,1
"RPS9",227,6203,19,54669608,54721515,258,46,455258,2.9743,0.0014681,NA,"macrophage",0.560509091438514,0.76233858950134,0.4,0.25,1
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"endothelial",0.584383047892064,-0.418271172891862,0.375,0.571,1
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"macrophage",0.0416200629283656,-2.56732752129843,0,0.75,1
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"oligodendrocytes",1.87576913608613e-15,-0.367225310552594,0.49,0.519,5.13829439448075e-11
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"astrocytes",4.16636578674463e-12,-0.373203905124272,0.408,0.533,1.14129257996296e-07
"SAMSN1",636,64092,21,15847549,15990723,636,74,455258,2.2759,0.011427,NA,"macrophage",0.893272830142212,-0.303802115052212,0.4,0.5,1
"SAMSN1",636,64092,21,15847549,15990723,636,74,455258,2.2759,0.011427,NA,"microglia",1.63410809425454e-13,-0.553074780305703,0.624,0.708,4.47631230259146e-09
"SCAF1",629,58506,19,50110382,50171906,195,29,455258,2.2349,0.012713,NA,"endothelial",0.219302649679319,0.360602320442382,0.125,0,1
"SCAMP2",358,10066,15,75127197,75200670,188,35,455258,2.0344,0.020956,NA,"endothelial",0.188525795669001,-0.558510218062859,0,0.214,1
"SCAMP2",358,10066,15,75127197,75200670,188,35,455258,2.0344,0.020956,NA,"macrophage",0.347654480133319,1.01527732453685,0.6,0.25,1
"SCAPER",504,49855,15,76630526,77232796,1500,36,455258,2.0835,0.018603,NA,"astrocytes",3.58555804152089e-13,0.344415857533147,0.778,0.723,9.82191914313818e-09
"SCAPER",504,49855,15,76630526,77232796,1500,36,455258,2.0835,0.018603,NA,"endothelial",0.742763297492775,0.275743673028553,0.5,0.5,1
"SCARA3",527,51435,8,27456100,27544286,326,27,455258,5.0744,1.9432e-07,NA,"endothelial",0.331089568302344,0.375386124543251,0.25,0.071,1
"SCARA3",527,51435,8,27456100,27544286,326,27,455258,5.0744,1.9432e-07,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"SCARA3",527,51435,8,27456100,27544286,326,27,455258,5.0744,1.9432e-07,NA,"astrocytes",2.19121518710018e-17,-0.39350715426526,0.529,0.683,6.00239576202352e-13
"SCIMP",949,388325,17,5102215,5173997,336,34,455258,3.8412,6.1217e-05,NA,"macrophage",0.371093369522698,-1.35426173459129,0,0.25,1
"SDF2L1",459,23753,22,21961542,22008588,141,27,455258,1.9934,0.023107,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"SDF2L1",459,23753,22,21961542,22008588,141,27,455258,1.9934,0.023107,NA,"endothelial",0.229902909174636,0.657133250680226,0.25,0.071,1
"SERINC5",889,256987,5,79397050,79586898,974,96,455258,2.2035,0.013779,NA,"endothelial",0.377249244815454,-0.584963004207226,0.125,0.286,1
"SETD1A",346,9739,16,30933615,31005985,110,13,455258,3.8294,6.4235e-05,NA,"macrophage",0.502334954360502,1.36620148879209,0.2,0,1
"SHC3",534,53358,9,91610686,91828682,797,57,455258,2.169,0.01504,NA,"neurons",1.35309968741384e-160,-0.444030310374262,0.494,0.732,3.70654597373273e-156
"SHC3",534,53358,9,91610686,91828682,797,57,455258,2.169,0.01504,NA,"opc",3.14125240306026e-15,-0.317803443356624,0.843,0.872,8.60483270770298e-11
"SIVA1",377,10572,14,105184470,105235996,212,30,455258,2.2563,0.012027,NA,"endothelial",0.962933715609555,-0.252906798565809,0.25,0.214,1
"SKA2",930,348235,17,57177308,57267800,190,37,455258,2.4991,0.0062259,NA,"endothelial",0.816256781377876,0.35402110818409,0.25,0.214,1
"SLC1A5",231,6510,19,47253587,47327280,289,37,455258,2.1559,0.015545,NA,"endothelial",0.331089568302344,0.371934689535152,0.25,0.071,1
"SLC1A5",231,6510,19,47253587,47327280,289,37,455258,2.1559,0.015545,NA,"macrophage",0.502334954360502,0.870931831760235,0.2,0,1
"SLC24A4",797,123041,14,92753925,92977825,1127,77,455258,6.4497,5.6045e-11,NA,"astrocytes",4.00866140678587e-17,0.301546407256601,0.222,0.099,1.09809261916085e-12
"SLC25A3",186,5250,12,98952403,99005778,217,49,455258,2.0517,0.020098,NA,"endothelial",0.0699206457868955,-1.20897141884372,0,0.357,1
"SLC25A3",186,5250,12,98952403,99005778,217,49,455258,2.0517,0.020098,NA,"macrophage",0.371093369522698,-1.53339244080805,0,0.25,1
"SLC35A4",781,113829,5,139909420,139958683,117,25,455258,2.4753,0.0066556,NA,"endothelial",0.0648244897857776,0.813092650027615,0.25,0,1
"SLC38A7",571,55238,16,58690298,58753674,342,38,455258,2.0567,0.019858,NA,"macrophage",0.502334954360502,1.01094337768658,0.2,0,1
"SLC39A13",760,91252,11,47393683,47448051,193,25,455258,3.5723,0.00017691,NA,"macrophage",0.371093369522698,-0.727099676953022,0,0.25,1
"SLC6A12",232,6539,12,289243,358740,438,70,455258,2.2076,0.013638,NA,"endothelial",0.00539105553693222,3.50987037168684,0.625,0.071,1
"SLC6A12",232,6539,12,289243,358740,438,70,455258,2.2076,0.013638,NA,"macrophage",0.371093369522698,-0.961496301478887,0,0.25,1
"SLC6A13",233,6540,12,319787,407039,404,57,455258,2.566,0.0051434,NA,"endothelial",0.0906397301570089,2.35984148297699,0.5,0.214,1
"SLMAP",281,7871,3,57706948,57925597,460,38,455258,2.2868,0.011104,NA,"macrophage",0.502334954360502,1.01094337768658,0.2,0,1
"SLMAP",281,7871,3,57706948,57925597,460,38,455258,2.2868,0.011104,NA,"endothelial",0.566385953918274,0.444268155251848,0.375,0.643,1
"SLTM",681,79811,15,59161244,59261323,244,38,455258,5.5852,1.1668e-08,NA,"macrophage",0.893272830142212,0.61633813051597,0.4,0.5,1
"SLTM",681,79811,15,59161244,59261323,244,38,455258,5.5852,1.1668e-08,NA,"endothelial",0.896219493416114,0.289441905362806,0.25,0.286,1
"SMG9",598,56006,19,44222851,44294142,232,35,455258,2.3785,0.0086917,NA,"endothelial",0.863818387899441,-0.288197254957011,0.125,0.143,1
"SNAP91",351,9892,6,84252604,84454127,529,36,455258,2.6355,0.0042007,NA,"endothelial",0.304978908217208,-0.356744105439702,0,0.143,1
"SNRPC",236,6631,6,34689871,34751634,323,19,455258,2.0085,0.022296,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"SNRPD2",237,6633,19,46180712,46230569,140,34,455258,3.0546,0.0011269,NA,"endothelial",0.219302649679319,0.360602320442382,0.125,0,1
"SNX1",238,6642,15,64351275,64446433,330,28,455258,2.4285,0.0075802,NA,"macrophage",0.771018624180564,0.740061912826378,0.4,0.25,1
"SNX30",972,401548,9,115476911,115647267,667,33,455258,2.0421,0.02057,NA,"macrophage",0.131210414512999,-1.37997384595499,0,0.5,1
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"hybrid",0.364839060507263,-0.338897594128555,0.318,0.35,1
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"microglia",2.70170005095754e-33,-0.58689616842374,0.946,0.923,7.40076694958798e-29
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"endothelial",0.296713008516268,-0.662638637641814,0.125,0.357,1
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"macrophage",0.54029137460742,-0.908456595880025,1,0.75,1
"SPAG7",338,9552,17,4852521,4906132,218,44,455258,3.5963,0.00016138,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"SPAG9",311,9043,17,49029535,49233226,525,42,455258,2.2111,0.013514,NA,"macrophage",1,-0.355401891189357,0.4,0.25,1
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"opc",4.22210951770938e-27,0.427920461086349,0.83,0.658,1.15656246018613e-22
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"astrocytes",3.99497826218346e-20,-0.390178280665297,0.947,0.981,1.09434439535992e-15
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"microglia",4.89987585118902e-07,-0.39144394598528,0.084,0.155,0.0134222299191621
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"macrophage",0.131210414512999,-2.33932371567415,0,0.5,1
"SPG21",523,51324,15,65245363,65317251,337,26,455258,2.1467,0.015909,NA,"endothelial",0.304978908217208,-0.28910050612581,0,0.143,1
"SPG21",523,51324,15,65245363,65317251,337,26,455258,2.1467,0.015909,NA,"macrophage",0.502334954360502,0.839116803525182,0.2,0,1
"SPPL2A",736,84888,15,50989730,51092910,408,33,455258,4.2756,9.5305e-06,NA,"astrocytes",1.0563944698941e-09,-0.339131331660186,0.3,0.417,2.89378137138091e-05
"SPPL2A",736,84888,15,50989730,51092910,408,33,455258,4.2756,9.5305e-06,NA,"endothelial",0.954408296317906,-0.57467052606892,0.125,0.143,1
"SPPL2A",736,84888,15,50989730,51092910,408,33,455258,4.2756,9.5305e-06,NA,"hybrid",0.013669865821038,-0.270950993703429,0.11,0.181,1
"SPRED2",862,200734,2,65524580,65694733,606,36,455258,2.2238,0.013082,NA,"endothelial",0.156595694315916,0.799257369443458,0.625,0.286,1
"SQSTM1",307,8878,5,179198388,179275078,390,56,455258,2.7945,0.0025989,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"SQSTM1",307,8878,5,179198388,179275078,390,56,455258,2.7945,0.0025989,NA,"oligodendrocytes",3.9774896187344e-28,0.265884221921133,0.331,0.21,1.08955373125992e-23
"SREBF1",241,6720,17,17704663,17775331,221,29,455258,2.8683,0.0020635,NA,"macrophage",0.866815285127422,-0.386691171697518,0.2,0.25,1
"SREBF1",241,6720,17,17704663,17775331,221,29,455258,2.8683,0.0020635,NA,"oligodendrocytes",1.30831199531581e-08,-0.257407690234064,0.382,0.413,0.000358385904876859
"SREBF1",241,6720,17,17704663,17775331,221,29,455258,2.8683,0.0020635,NA,"endothelial",0.188525795669001,-0.47219882593105,0,0.214,1
"SRF",242,6722,6,43103920,43159244,187,27,455258,2.1276,0.016686,NA,"endothelial",0.188525795669001,-1.00517107674063,0,0.214,1
"SRF",242,6722,6,43103920,43159244,187,27,455258,2.1276,0.016686,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"SRGN",200,5552,10,70812828,70874567,238,31,455258,2.157,0.015503,NA,"endothelial",0.751465185001344,0.41447729058648,0.375,0.357,1
"SRGN",200,5552,10,70812828,70874567,238,31,455258,2.157,0.015503,NA,"macrophage",0.442770873987768,-0.301700895965658,0.4,0.75,1
"SRGN",200,5552,10,70812828,70874567,238,31,455258,2.157,0.015503,NA,"microglia",0.0061189996459803,-0.605054532722157,0.453,0.47,1
"SRP54",243,6729,14,35416901,35508773,437,24,455258,2.3447,0.0095218,NA,"endothelial",0.188525795669001,-0.614833360586137,0,0.214,1
"SRP54",243,6729,14,35416901,35508773,437,24,455258,2.3447,0.0095218,NA,"macrophage",0.608873782263569,-0.604921425847456,0.4,0.75,1
"SRRT",531,51593,7,100437701,100496285,191,31,455258,2.1875,0.014352,NA,"endothelial",0.277361641668256,0.56419415723872,0.25,0.071,1
"SRRT",531,51593,7,100437701,100496285,191,31,455258,2.1875,0.014352,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"SSBP4",858,170463,19,18494679,18555372,191,35,455258,2.3579,0.0091905,NA,"hybrid",0.0745823380027434,0.279880015316482,0.155,0.109,1
"SSR2",244,6746,1,155968839,156025758,140,29,455258,2.0404,0.020654,NA,"endothelial",0.612071396358233,-0.524651020780971,0.125,0.214,1
"STAC3",881,246329,12,57627241,57679971,86,24,455258,2.2008,0.013874,NA,"macrophage",0.502334954360502,0.957919848624492,0.2,0,1
"STARD9",625,57519,15,42832857,43023196,587,48,455258,2.0323,0.02106,NA,"macrophage",0.240420786368435,1.58216141035357,0.4,0,1
"STK4",245,6789,20,43560120,43718600,553,43,455258,2.7623,0.0028697,NA,"macrophage",0.227248609913034,1.41895732058307,0.6,0.25,1
"STRN4",493,29888,19,47212768,47285251,247,35,455258,2.2256,0.013019,NA,"macrophage",0.371093369522698,-0.727099676953022,0,0.25,1
"STRN4",493,29888,19,47212768,47285251,247,35,455258,2.2256,0.013019,NA,"endothelial",0.11593464690589,-0.73215479485018,0,0.286,1
"STX6",364,10228,1,180932164,181027074,289,36,455258,2.6866,0.0036095,NA,"endothelial",0.304978908217208,-0.441382444613952,0,0.143,1
"STX6",364,10228,1,180932164,181027074,289,36,455258,2.6866,0.0036095,NA,"macrophage",0.466854270822725,-0.840880637391473,0.2,0.5,1
"STXBP4",882,252983,17,53011119,53251646,808,32,455258,2.8655,0.0020818,NA,"macrophage",0.866815285127422,-0.401694029471775,0.2,0.25,1
"STXBP4",882,252983,17,53011119,53251646,808,32,455258,2.8655,0.0020818,NA,"endothelial",0.744948776453898,1.32543426488697,0.25,0.214,1
"STYX",248,6815,14,53161883,53251707,232,33,455258,3.6531,0.00012955,NA,"endothelial",0.304978908217208,-0.355541015187655,0,0.143,1
"STYX",248,6815,14,53161883,53251707,232,33,455258,3.6531,0.00012955,NA,"macrophage",0.371093369522698,-0.961496301478887,0,0.25,1
"SUPT4H1",249,6827,17,56412536,56464599,147,34,455258,3.102,0.00096107,NA,"endothelial",0.188525795669001,-0.512154029958047,0,0.214,1
"SUSD1",641,64420,9,114793061,114972577,608,56,455258,2.0167,0.021864,NA,"macrophage",0.0416200629283656,-3.12258868887283,0,0.75,1
"SUSD1",641,64420,9,114793061,114972577,608,56,455258,2.0167,0.021864,NA,"endothelial",0.612071396358233,-0.331599706332677,0.125,0.214,1
"SYK",251,6850,9,93529012,93670842,802,80,455258,2.7645,0.0028502,NA,"macrophage",0.533388947519626,-0.263582554558292,0.4,1,1
"SYMPK",285,8189,19,46308700,46401548,424,42,455258,2.8823,0.0019738,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"SYN2",252,6854,3,12147150,12243532,320,31,455258,2.4736,0.006688,NA,"macrophage",0.371093369522698,-1.35426173459129,0,0.25,1
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"neurons",3.28366083201092e-53,-0.273673582349223,0.834,0.906,8.99493211712752e-49
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"microglia",1.4460252918738e-23,0.600276125949072,0.797,0.614,3.9610970820299e-19
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"hybrid",0.708692785031748,-0.33930784420695,0.621,0.613,1
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"endothelial",0.329103698960477,-1.20599297411457,0.125,0.286,1
"TAOK2",329,9344,16,29950188,30013583,119,14,455258,3.6295,0.00014196,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"TAOK2",329,9344,16,29950188,30013583,119,14,455258,3.6295,0.00014196,NA,"endothelial",0.188525795669001,-0.579046713176083,0,0.214,1
"TBC1D15",650,64786,12,72198487,72330629,454,36,455258,2.0913,0.018251,NA,"macrophage",0.109435597874024,1.71969133830199,0.6,0,1
"TBC1D15",650,64786,12,72198487,72330629,454,36,455258,2.0913,0.018251,NA,"endothelial",0.223442109473071,-0.876889366230338,0.125,0.357,1
"TIMMDC1",519,51300,3,119182324,119253128,279,26,455258,2.0098,0.022227,NA,"macrophage",0.502334954360502,0.957919848624492,0.2,0,1
"TIMP4",258,7079,3,12184568,12235851,158,29,455258,2.4812,0.0065462,NA,"endothelial",0.429509577939263,-0.378749963661516,0.125,0.286,1
"TLCD2",985,727910,17,1596084,1648662,209,38,455258,2.7211,0.0032531,NA,"endothelial",0.681566892794477,0.360765443795716,0.125,0.071,1
"TMC4",835,147798,19,54653833,54711944,276,51,455258,3.0493,0.001147,NA,"endothelial",0.219302649679319,0.740056532768764,0.125,0,1
"TMEM104",552,54868,17,72737622,72845922,312,33,455258,2.7387,0.0030844,NA,"endothelial",0.304978908217208,-0.287839638030543,0,0.143,1
"TMEM106B",542,54664,7,12215848,12286890,604,32,455258,3.8511,5.879e-05,NA,"macrophage",0.502334954360502,1.59953530180843,0.2,0,1
"TMEM170B",991,100113407,6,11503460,11593757,363,24,455258,2.4641,0.0068678,NA,"macrophage",0.371093369522698,-0.727099676953022,0,0.25,1
"TMEM170B",991,100113407,6,11503460,11593757,363,24,455258,2.4641,0.0068678,NA,"endothelial",0.681566892794477,0.333744909549582,0.125,0.071,1
"TMEM206",572,55248,1,212527816,212623267,314,38,455258,2.1032,0.017726,NA,"endothelial",0.219302649679319,0.291715123999426,0.125,0,1
"TMEM219",798,124446,16,29938351,29994373,98,12,455258,3.5627,0.00018353,NA,"endothelial",0.509732312204875,0.355990372982615,0.25,0.143,1
"TMEM219",798,124446,16,29938351,29994373,98,12,455258,3.5627,0.00018353,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"TMEM230",489,29058,20,5039129,5128736,272,19,455258,2.4769,0.0066271,NA,"macrophage",0.866815285127422,-0.343318356904706,0.2,0.25,1
"TMEM259",761,91304,19,999650,1056173,457,57,455258,6.2956,1.5309e-10,NA,"microglia",0.0202887700473089,-0.256689777069299,0.275,0.296,1
"TMEM259",761,91304,19,999650,1056173,457,57,455258,6.2956,1.5309e-10,NA,"oligodendrocytes",2.96533096739844e-12,-0.284810197881897,0.268,0.321,8.12293111899455e-08
"TMEM259",761,91304,19,999650,1056173,457,57,455258,6.2956,1.5309e-10,NA,"macrophage",0.0811358970221141,-2.27153705687745,0.2,0.75,1
"TNS3",647,64759,7,47304752,47656742,1208,129,455258,2.5863,0.0048503,NA,"macrophage",0.11134688653314,-0.687817147916744,1,1,1
"TNS3",647,64759,7,47304752,47656742,1208,129,455258,2.5863,0.0048503,NA,"endothelial",0.848185287402627,0.426510004665386,0.375,0.429,1
"TOE1",782,114034,1,45770342,45819650,133,34,455258,2.2277,0.012949,NA,"macrophage",0.502334954360502,0.870931831760235,0.2,0,1
"TOM1L2",830,146691,17,17736822,17910784,520,24,455258,2.8512,0.002178,NA,"hybrid",0.0213550614491965,-0.27004852320229,0.261,0.359,1
"TOMM34",396,10953,20,43560771,43624114,190,43,455258,2.2483,0.012278,NA,"macrophage",0.502334954360502,0.839116803525182,0.2,0,1
"TP53INP1",777,94241,8,95928200,95996615,324,22,455258,3.2418,0.00059389,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"TP53INP1",777,94241,8,95928200,95996615,324,22,455258,3.2418,0.00059389,NA,"endothelial",0.965319300742921,0.257500791645191,0.25,0.286,1
"TPCN1",535,53373,12,113624260,113746390,457,28,455258,2.7561,0.0029251,NA,"hybrid",0.00393286745005625,-0.353505488109978,0.08,0.156,1
"TPCN1",535,53373,12,113624260,113746390,457,28,455258,2.7561,0.0029251,NA,"macrophage",0.227248609913034,1.13407234097915,0.6,0.25,1
"TPCN1",535,53373,12,113624260,113746390,457,28,455258,2.7561,0.0029251,NA,"endothelial",0.654720846018577,-0.536831946665763,0.375,0.5,1
"TRAK2",655,66008,2,202231930,202351319,315,29,455258,2.4783,0.0066008,NA,"endothelial",0.331089568302344,0.356900763379694,0.25,0.071,1
"TRAPPC10",259,7109,21,45397206,45536433,559,48,455258,2.5636,0.0051796,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"TRAPPC10",259,7109,21,45397206,45536433,559,48,455258,2.5636,0.0051796,NA,"endothelial",0.231383095379733,-0.399966303063453,0.125,0.429,1
"TREM2",536,54209,6,41116244,41165924,150,39,455258,4.4435,4.4252e-06,NA,"microglia",1.50333301232429e-08,0.286121372685975,0.264,0.148,0.000411808012065993
"TRIM4",747,89122,7,99478030,99552223,254,21,455258,3.6545,0.00012882,NA,"endothelial",0.304978908217208,-0.632086103449336,0,0.143,1
"TRIM4",747,89122,7,99478030,99552223,254,21,455258,3.6545,0.00012882,NA,"microglia",7.00316934435132e-08,0.268140933683115,0.207,0.109,0.00191837817849816
"TRIM47",759,91107,17,73860242,73909683,227,35,455258,2.2193,0.013234,NA,"macrophage",0.371093369522698,-0.961496301478887,0,0.25,1
"TRIM47",759,91107,17,73860242,73909683,227,35,455258,2.2193,0.013234,NA,"astrocytes",4.94443580030896e-12,-0.260262432543037,0.178,0.313,1.35442929877863e-07
"TRIOBP",411,11078,22,38057995,38182563,461,46,455258,1.9783,0.023948,NA,"macrophage",0.240420786368435,1.2821333394079,0.4,0,1
"TRIP6",260,7205,7,100429950,100481076,163,33,455258,2.673,0.0037589,NA,"endothelial",0.542827610097847,-0.389805777146228,0.125,0.214,1
"TRNAU1AP",561,54952,1,28844529,28915057,207,32,455258,2.4446,0.0072503,NA,"endothelial",0.446849211582901,0.315560954954642,0.25,0.143,1
"TRNAU1AP",561,54952,1,28844529,28915057,207,32,455258,2.4446,0.0072503,NA,"macrophage",0.502334954360502,0.957919848624492,0.2,0,1
"TRPM7",549,54822,15,50839351,51014012,640,26,455258,3.4408,0.00029005,NA,"endothelial",0.384524436604229,0.695701199494312,0.375,0.214,1
"TSC22D4",706,81628,7,100054142,100111902,128,22,455258,2.4596,0.0069552,NA,"oligodendrocytes",3.68510424991958e-27,0.365354842603055,0.559,0.431,1.00946060718047e-22
"TSC22D4",706,81628,7,100054142,100111902,128,22,455258,2.4596,0.0069552,NA,"astrocytes",3.75258433986185e-08,-0.263925082142218,0.563,0.666,0.00102794542821836
"TSEN34",662,79042,19,54659112,54708394,224,48,455258,2.8312,0.0023187,NA,"endothelial",0.304978908217208,-0.43761700082943,0,0.143,1
"TSPAN14",705,81619,10,82179038,82292394,465,42,455258,2.6012,0.0046443,NA,"endothelial",0.304978908217208,-0.521436508704861,0,0.143,1
"TUBGCP6",745,85378,22,50646118,50718453,391,49,455258,2.0375,0.020801,NA,"endothelial",0.219302649679319,0.582281978308029,0.125,0,1
"TUBGCP6",745,85378,22,50646118,50718453,391,49,455258,2.0375,0.020801,NA,"macrophage",0.240420786368435,1.5644930406631,0.4,0,1
"UBA7",262,7318,3,49832638,49886391,109,24,455258,2.3261,0.010005,NA,"macrophage",0.502334954360502,0.870931831760235,0.2,0,1
"UBA7",262,7318,3,49832638,49886391,109,24,455258,2.3261,0.010005,NA,"endothelial",0.304978908217208,-0.384847352164468,0,0.143,1
"UBE2L3",263,7332,22,21868736,21988323,179,13,455258,2.4329,0.0074891,NA,"endothelial",0.188525795669001,-0.691163196212552,0,0.214,1
"UBN1",492,29855,16,4861666,4942363,429,44,455258,2.0226,0.021559,NA,"endothelial",0.0648244897857776,0.692791971729416,0.25,0,1
"UBN1",492,29855,16,4861666,4942363,429,44,455258,2.0226,0.021559,NA,"macrophage",0.502334954360502,0.839116803525182,0.2,0,1
"ULK3",466,25989,15,75118459,75170552,124,28,455258,2.0847,0.018546,NA,"macrophage",0.502334954360502,1.01094337768658,0.2,0,1
"USF1",264,7391,1,160999041,161050769,171,36,455258,2.9195,0.001753,NA,"macrophage",0.866815285127422,-0.343318356904706,0.2,0.25,1
"USP1",265,7398,1,62866975,62927475,165,28,455258,2.0734,0.019066,NA,"macrophage",0.371093369522698,-0.727099676953022,0,0.25,1
"USP6NL",343,9712,10,11492509,11688679,705,47,455258,2.7046,0.0034192,NA,"endothelial",0.173235754128996,-0.975916611847867,0.125,0.429,1
"USP8",315,9101,15,50681579,50803280,429,37,455258,2.6784,0.0036988,NA,"endothelial",0.863818387899441,-0.357102699953925,0.125,0.143,1
"USP8",315,9101,15,50681579,50803280,429,37,455258,2.6784,0.0036988,NA,"macrophage",0.131210414512999,-2.07686571497678,0,0.5,1
"VAC14",586,55697,16,70711342,70870074,580,49,455258,3.0084,0.0013132,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"VAC14",586,55697,16,70711342,70870074,580,49,455258,3.0084,0.0013132,NA,"endothelial",0.219302649679319,0.360602320442382,0.125,0,1
"VPS26A",339,9559,10,70848908,70942617,444,29,455258,2.0795,0.018787,NA,"macrophage",0.502334954360502,0.957919848624492,0.2,0,1
"VPS26A",339,9559,10,70848908,70942617,444,29,455258,2.0795,0.018787,NA,"endothelial",0.681566892794477,0.301308868304461,0.125,0.071,1
"VPS37B",676,79720,12,123339875,123415712,189,32,455258,2.3413,0.0096085,NA,"hybrid",0.0545941860345491,-0.285497514531622,0.061,0.103,1
"WAC",522,51322,10,28786355,28922041,334,21,455258,2.9642,0.0015176,NA,"macrophage",0.502334954360502,0.957919848624492,0.2,0,1
"WBP2",451,23558,17,73831780,73886501,276,26,455258,2.1441,0.016013,NA,"endothelial",0.11593464690589,-0.813773150377512,0,0.286,1
"WDR12",588,55759,2,203735323,203811949,235,25,455258,3.5898,0.00016547,NA,"endothelial",0.11593464690589,-0.569908526665896,0,0.286,1
"WDR81",803,124997,17,1584817,1651893,301,47,455258,2.8911,0.0019197,NA,"macrophage",0.109435597874024,1.97698238290541,0.6,0,1
"XPNPEP1",267,7511,10,111614524,111718311,278,29,455258,2.1074,0.017542,NA,"endothelial",0.377249244815454,-0.427785985202306,0.125,0.286,1
"XPNPEP1",267,7511,10,111614524,111718311,278,29,455258,2.1074,0.017542,NA,"macrophage",0.240420786368435,1.44967319606747,0.4,0,1
"YAP1",372,10413,11,101946151,102114154,608,43,455258,2.1704,0.014989,NA,"endothelial",0.310583331382041,-0.956397237972644,0.5,0.714,1
