"Genename","X","GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","X.1","cell_type","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KAT8",721,84148,16,31093985,31152714,127,19,455258,4.7059,1.2639e-06,NA,"endothelial_Alzheimer",0.188525795669001,-0.769735500295005,0,0.214,1
"KAT8",721,84148,16,31093985,31152714,127,19,455258,4.7059,1.2639e-06,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"KATNA1",414,11104,6,149906009,150005154,252,11,455258,2.2777,0.011372,NA,"endothelial_Alzheimer",0.784430000051681,-0.281239564099378,0.125,0.071,1
"KATNA1",414,11104,6,149906009,150005154,252,11,455258,2.2777,0.011372,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"KATNAL1",719,84056,13,30766767,30916624,586,58,455258,1.98,0.023852,NA,"endothelial_Alzheimer",0.429509577939263,-0.52790245202938,0.125,0.286,1
"KATNAL2",710,83473,18,44462565,44638614,643,34,455258,2.1397,0.016189,NA,"hybrid_Alzheimer",0.00118047813631067,-0.305510044321511,0.087,0.184,1
"KCNA4",137,3739,11,30021288,30073577,174,33,455258,2.1029,0.017736,NA,NA,NA,NA,NA,NA,NA
"KCNH6",701,81033,17,61565695,61636338,215,36,455258,3.9315,4.2214e-05,NA,NA,NA,NA,NA,NA,NA
"KCNJ3",138,3760,2,155520093,155724864,842,75,455258,2.1428,0.016064,NA,"neurons_Alzheimer",9.02525304997429e-35,0.290321264517224,0.878,0.893,2.47228756797946e-30
"KCNJ3",138,3760,2,155520093,155724864,842,75,455258,2.1428,0.016064,NA,"hybrid_Alzheimer",0.000307709628323683,0.338634310558989,0.723,0.622,1
"KCNK3",139,3777,2,26880581,26964066,258,35,455258,2.1284,0.016651,NA,NA,NA,NA,NA,NA,NA
"KCNN4",140,3783,19,44260685,44321269,291,28,455258,3.4043,0.00033173,NA,NA,NA,NA,NA,NA,NA
"KCTD13",883,253980,16,29907657,29972545,117,17,455258,3.4622,0.0002679,NA,"endothelial_Alzheimer",0.509732312204875,0.347209256734703,0.25,0.143,1
"KCTD13",883,253980,16,29907657,29972545,117,17,455258,3.4622,0.0002679,NA,"astrocytes_Alzheimer",3.42788153377169e-09,0.269340661214427,0.33,0.224,9.38999588546079e-05
"KCTD13",883,253980,16,29907657,29972545,117,17,455258,3.4622,0.0002679,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"KDM4B",432,23030,19,4934123,5163609,1013,55,455258,3.2641,0.00054901,NA,"endothelial_Alzheimer",0.33879487186911,-0.485733480666501,0.125,0.357,1
"KIAA0226L",691,80183,13,46906136,46999177,457,24,455258,2.0468,0.020338,NA,NA,NA,NA,NA,NA,NA
"KIAA0430",340,9665,16,15678226,15772023,338,48,455258,2.2612,0.011874,NA,NA,NA,NA,NA,NA,NA
"KIF1C",386,10749,17,4866243,4941694,312,36,455258,3.4289,0.00030303,NA,"endothelial_Alzheimer",0.304978908217208,-0.31997618356869,0,0.143,1
"KIF21B",433,23046,1,200928514,201027828,390,35,455258,3.3248,0.00044248,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"KLC3",833,147700,19,45808998,45864864,240,42,455258,4.9323,4.0644e-07,NA,NA,NA,NA,NA,NA,NA
"KLF16",717,83855,19,1842398,1898564,169,20,455258,2.1266,0.016726,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"KLHDC9",807,126823,1,161033151,161080138,146,43,455258,3.7398,9.2065e-05,NA,"endothelial_Alzheimer",0.219302649679319,0.291715123999426,0.125,0,1
"KLRC2",141,3822,12,10573198,10623780,203,23,455258,2.1329,0.016468,NA,NA,NA,NA,NA,NA,NA
"KLRC3",142,3823,12,10554914,10608194,184,22,455258,2.1453,0.015966,NA,NA,NA,NA,NA,NA,NA
"KLRC4",288,8302,12,10531529,10597370,199,22,455258,2.4845,0.0064875,NA,NA,NA,NA,NA,NA,NA
"KLRC4-KLRK1",1007,100528032,12,10514952,10597745,253,18,455258,2.3981,0.0082393,NA,NA,NA,NA,NA,NA,NA
"KLRK1",427,22914,12,10514952,10577653,179,19,455258,2.0225,0.021564,NA,NA,NA,NA,NA,NA,NA
"KPNA2",143,3838,17,65996848,66052970,199,17,455258,2.1586,0.015439,NA,NA,NA,NA,NA,NA,NA
"KRIT1",30,889,7,91818283,91910414,169,37,455258,2.4165,0.0078349,NA,"macrophage_Alzheimer",0.240420786368435,1.213079731243,0.4,0,1
"KRIT1",30,889,7,91818283,91910414,169,37,455258,2.4165,0.0078349,NA,"endothelial_Alzheimer",0.535892399107106,0.837789358188915,0.375,0.286,1
"KRT1",144,3848,12,53058520,53109191,226,35,455258,2.0205,0.021666,NA,NA,NA,NA,NA,NA,NA
"KRT2",145,3849,12,53028342,53080959,312,37,455258,2.0831,0.018622,NA,NA,NA,NA,NA,NA,NA
"LACTB",783,114294,15,63378999,63444260,351,24,455258,2.8192,0.002407,NA,"macrophage_Alzheimer",0.866815285127422,-0.386691171697518,0.2,0.25,1
"LAMTOR2",488,28956,1,155989517,156038301,110,35,455258,2.4787,0.0065935,NA,NA,NA,NA,NA,NA,NA
"LAMTOR4",957,389541,7,99711530,99761833,133,31,455258,3.927,4.3003e-05,NA,"macrophage_Alzheimer",0.371093369522698,-1.20827751248565,0,0.25,1
"LAMTOR4",957,389541,7,99711530,99761833,133,31,455258,3.927,4.3003e-05,NA,"endothelial_Alzheimer",0.188525795669001,-0.716986098327083,0,0.214,1
"LAPTM5",280,7805,1,31195315,31265683,229,37,455258,2.037,0.020824,NA,"macrophage_Alzheimer",0.502334954360502,0.78338359846419,0.6,0.25,1
"LARP4",779,113251,12,50759592,50883788,291,19,455258,2.2436,0.01243,NA,"macrophage_Alzheimer",1,0.683071814669021,0.2,0.25,1
"LARP4",779,113251,12,50759592,50883788,291,19,455258,2.2436,0.01243,NA,"opc_Alzheimer",9.75868238533658e-08,-0.255516581346968,0.27,0.341,0.00267319586581525
"LARP4",779,113251,12,50759592,50883788,291,19,455258,2.2436,0.01243,NA,"endothelial_Alzheimer",0.0648244897857776,0.852313891109949,0.25,0,1
"LASP1",146,3927,17,36991112,37088023,386,64,455258,2.2423,0.012471,NA,"macrophage_Alzheimer",0.308369335861521,-0.805168716173623,0.2,0.5,1
"LATS1",316,9113,6,149969289,150074392,246,19,455258,2.4112,0.0079493,NA,"endothelial_Alzheimer",0.209567584938445,1.06770612701206,0.375,0.143,1
"LCN1",147,3933,9,138378284,138428386,277,37,455258,2.0405,0.020648,NA,NA,NA,NA,NA,NA,NA
"LDB3",418,11155,10,88391542,88505829,596,59,455258,2.1612,0.015339,NA,"endothelial_Alzheimer",0.0352236258419399,-1.98829581666779,0.125,0.571,1
"LDB3",418,11155,10,88391542,88505829,596,59,455258,2.1612,0.015339,NA,"oligodendrocytes_Alzheimer",2.07458487775105e-95,-0.671504530795931,0.397,0.586,5.68291035562344e-91
"LENG1",668,79165,19,54649377,54698446,195,47,455258,2.8345,0.0022949,NA,"endothelial_Alzheimer",0.219302649679319,0.558705919705714,0.125,0,1
"LGALS16",837,148003,19,40111558,40161287,185,18,455258,3.0371,0.0011943,NA,NA,NA,NA,NA,NA,NA
"LHFPL2",363,10184,5,77771038,77979648,581,47,455258,2.1902,0.014255,NA,"macrophage_Alzheimer",0.347654480133319,-1.23694712329369,0.2,0.75,1
"LILRA3",407,11026,19,54789854,54839625,289,35,455258,2.4913,0.0063647,NA,NA,NA,NA,NA,NA,NA
"LILRA5",935,353514,19,54808353,54859409,246,50,455258,2.9794,0.0014443,NA,NA,NA,NA,NA,NA,NA
"LILRB2",365,10288,19,54767675,54820033,342,41,455258,2.5025,0.0061657,NA,NA,NA,NA,NA,NA,NA
"LILRB4",404,11006,19,55139271,55191810,337,41,455258,1.9775,0.023994,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"LIM2",148,3982,19,51873163,51926210,248,34,455258,2.2378,0.012618,NA,NA,NA,NA,NA,NA,NA
"LIPC",149,3990,15,58667953,58871073,978,130,455258,3.7883,7.5844e-05,NA,NA,NA,NA,NA,NA,NA
"LMAN2",397,10960,5,176748563,176813885,150,24,455258,2.7017,0.0034498,NA,"endothelial_Alzheimer",0.229902909174636,0.502664284186174,0.25,0.071,1
"LMBRD1",594,55788,6,70375641,70542049,760,31,455258,2.5008,0.006196,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"LMBRD1",594,55788,6,70375641,70542049,760,31,455258,2.5008,0.006196,NA,"endothelial_Alzheimer",0.200776707553268,0.796672741470105,0.5,0.214,1
"LOC100129083",992,100129083,19,51884160,51930679,230,30,455258,2.1692,0.015033,NA,NA,NA,NA,NA,NA,NA
"LOC100130357",994,100130357,6,13269527,13332314,347,23,455258,2.4208,0.0077428,NA,NA,NA,NA,NA,NA,NA
"LOC100134391",996,100134391,17,71698993,71762696,431,58,455258,2.9102,0.0018059,NA,NA,NA,NA,NA,NA,NA
"LOC100506571",999,100506571,1,228251610,228299258,116,28,455258,2.4077,0.0080268,NA,NA,NA,NA,NA,NA,NA
"LOC100506922",1001,100506922,2,128100704,128156987,201,28,455258,1.9652,0.024697,NA,NA,NA,NA,NA,NA,NA
"LOC100507507",1004,100507507,7,143066248,143113295,147,41,455258,6.7447,7.6694e-12,NA,NA,NA,NA,NA,NA,NA
"LOC100652777",1011,100652777,16,14786854,14862253,5,3,455258,2.3962,0.0082839,NA,NA,NA,NA,NA,NA,NA
"LOC101059914",1013,101059914,4,165840646,165886778,230,30,455258,2.5653,0.0051546,NA,NA,NA,NA,NA,NA,NA
"LOC101927322",1016,101927322,18,56327241,56373761,164,30,455258,2.0757,0.018961,NA,NA,NA,NA,NA,NA,NA
"LOC101927401",1017,101927401,1,228539180,228589500,162,28,455258,2.0465,0.020355,NA,NA,NA,NA,NA,NA,NA
"LOC101927853",1019,101927853,11,65580493,65635968,163,24,455258,2.5891,0.0048107,NA,NA,NA,NA,NA,NA,NA
"LOC730183",990,730183,16,30699025,30744810,57,21,455258,4.0175,2.9409e-05,NA,NA,NA,NA,NA,NA,NA
"LPXN",331,9404,11,58284344,58380688,252,29,455258,2.1746,0.014828,NA,"endothelial_Alzheimer",0.277361641668256,0.530357682258093,0.25,0.071,1
"LRFN1",626,57622,19,39787457,39841740,177,33,455258,3.0994,0.00096955,NA,NA,NA,NA,NA,NA,NA
"LRP11",738,84918,6,150129894,150221398,302,16,455258,2.2621,0.011846,NA,NA,NA,NA,NA,NA,NA
"LRRC25",806,126364,19,18491947,18543428,179,34,455258,2.5221,0.0058326,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"LRRC48",708,83450,17,17841127,17930203,253,23,455258,3.4166,0.00031702,NA,NA,NA,NA,NA,NA,NA
"LRRC6",457,23639,8,133574201,133722863,432,40,455258,2.2936,0.010906,NA,"endothelial_Alzheimer",0.219302649679319,0.648974061246445,0.125,0,1
"LRRD1",971,401387,7,91764169,91843900,145,21,455258,2.3249,0.010037,NA,"endothelial_Alzheimer",0.219302649679319,0.661444879113888,0.125,0,1
"LSM 12.00",799,124801,17,42102003,42179987,206,32,455258,2.4387,0.0073704,NA,NA,NA,NA,NA,NA,NA
"LTBP4",291,8425,19,41064072,41145725,290,33,455258,2.5562,0.0052905,NA,"endothelial_Alzheimer",0.329103698960477,-0.78782308266465,0.125,0.286,1
"LYPD5",908,284348,19,44290079,44359808,397,28,455258,2.4774,0.0066165,NA,NA,NA,NA,NA,NA,NA
"MAFK",282,7975,7,1535368,1592679,270,14,455258,3.5164,0.0002187,NA,"endothelial_Alzheimer",0.250941126272247,-0.977578533447118,0.25,0.429,1
"MALT1",393,10892,18,56303618,56427371,410,44,455258,2.4386,0.0073729,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"MAMSTR",912,284358,19,49205999,49257976,231,20,455258,3.173,0.00075448,NA,NA,NA,NA,NA,NA,NA
"MAP3K19",690,80122,2,135712076,135817301,321,27,455258,1.9689,0.024484,NA,NA,NA,NA,NA,NA,NA
"MAP3K7",254,6885,6,91213292,91332020,418,29,455258,2.2998,0.01073,NA,"endothelial_Alzheimer",0.258279427997375,-0.730115736052873,0.125,0.357,1
"MAPK8IP1",334,9479,11,45872047,45938016,191,47,455258,2.7271,0.0031944,NA,"endothelial_Alzheimer",0.219302649679319,0.360602320442382,0.125,0,1
"MARCH5",543,54708,10,94015920,94123721,277,28,455258,1.9792,0.023898,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"MARCH6",368,10299,5,10318751,10450500,237,26,455258,1.9906,0.023265,NA,"macrophage_Alzheimer",0.131210414512999,-2.21043812560047,0,0.5,1
"MARCH6",368,10299,5,10318751,10450500,237,26,455258,1.9906,0.023265,NA,"endothelial_Alzheimer",0.190957671407233,0.760362916782205,0.75,0.5,1
"MARK4",628,57787,19,45719516,45818541,385,36,455258,7.1369,4.7737e-13,NA,"endothelial_Alzheimer",1,0.311643612468899,0.125,0.143,1
"MARK4",628,57787,19,45719516,45818541,385,36,455258,7.1369,4.7737e-13,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"MAT1A",151,4143,10,82021576,82084721,257,22,455258,2.6609,0.0038967,NA,NA,NA,NA,NA,NA,NA
"MBIP",530,51562,14,36757764,36824882,193,22,455258,2.5277,0.0057409,NA,NA,NA,NA,NA,NA,NA
"MBLAC1",888,255374,7,99689317,99736121,160,33,455258,3.6369,0.00013795,NA,NA,NA,NA,NA,NA,NA
"MBLAC2",846,153364,5,89744020,89805585,163,32,455258,2.1362,0.016333,NA,"endothelial_Alzheimer",0.219302649679319,0.291715123999426,0.125,0,1
"MBOAT7",666,79143,19,54667106,54728733,372,45,455258,2.2251,0.013038,NA,"endothelial_Alzheimer",0.304978908217208,-0.73986828530314,0,0.143,1
"MBOAT7",666,79143,19,54667106,54728733,372,45,455258,2.2251,0.013038,NA,"macrophage_Alzheimer",0.308369335861521,-1.27701888529669,0.2,0.5,1
"MCCC1",610,56922,3,182723006,182852373,416,33,455258,2.522,0.0058347,NA,"endothelial_Alzheimer",0.104636341766315,0.707201646943379,0.375,0.071,1
"MCM7",152,4176,7,99680351,99734563,168,35,455258,3.3719,0.00037319,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"MED10",724,84246,5,6362039,6413639,204,26,455258,2.4961,0.0062792,NA,"endothelial_Alzheimer",0.188525795669001,-0.647328943147161,0,0.214,1
"MED29",585,55588,19,39846893,39901203,182,37,455258,2.2593,0.011933,NA,NA,NA,NA,NA,NA,NA
"MEPCE",607,56257,7,99991321,100041749,117,19,455258,2.3789,0.0086824,NA,NA,NA,NA,NA,NA,NA
"MESP1",597,55897,15,90283098,90329540,255,17,455258,2.3705,0.0088824,NA,NA,NA,NA,NA,NA,NA
"MESP2",823,145873,15,90284589,90331985,263,18,455258,2.3788,0.0086853,NA,NA,NA,NA,NA,NA,NA
"METAP1",439,23173,4,99881788,99993960,372,23,455258,2.1615,0.01533,NA,"endothelial_Alzheimer",0.304978908217208,-0.277129519279851,0,0.143,1
"METAP1",439,23173,4,99881788,99993960,372,23,455258,2.1615,0.01533,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"METAP2",401,10988,12,95832822,95919615,458,30,455258,2.7551,0.0029337,NA,"endothelial_Alzheimer",0.11593464690589,-0.798795805882969,0,0.286,1
"METTL17",646,64745,14,21422432,21475194,258,35,455258,2.1159,0.017175,NA,"macrophage_Alzheimer",1,0.404705187313206,0.2,0.25,1
"MFAP2",153,4237,1,17290997,17343081,177,32,455258,2.0193,0.02173,NA,NA,NA,NA,NA,NA,NA
"MGAT4B",421,11282,5,179214597,179268952,281,47,455258,2.707,0.0033952,NA,NA,NA,NA,NA,NA,NA
"MGMT",154,4255,10,131230454,131575783,1703,75,455258,2.7048,0.0034169,NA,"endothelial_Alzheimer",0.33879487186911,1.19280720107825,0.375,0.214,1
"MGMT",154,4255,10,131230454,131575783,1703,75,455258,2.7048,0.0034169,NA,"macrophage_Alzheimer",0.109435597874024,1.71969133830199,0.6,0,1
"MGST3",155,4259,1,165565110,165635373,415,37,455258,1.9801,0.023846,NA,"endothelial_Alzheimer",0.0448942830782322,-1.22198496559065,0.25,0.643,1
"MGST3",155,4259,1,165565110,165635373,415,37,455258,1.9801,0.023846,NA,"macrophage_Alzheimer",0.308369335861521,-0.805168716173623,0.2,0.5,1
"MICAL1",648,64780,6,109755265,109822171,225,36,455258,2.3238,0.010069,NA,"macrophage_Alzheimer",0.701155381756796,-0.36696153741715,0.6,0.5,1
"MICAL1",648,64780,6,109755265,109822171,225,36,455258,2.3238,0.010069,NA,"endothelial_Alzheimer",0.0232197190414461,-1.26924830018915,0,0.5,1
"MINK1",506,50488,17,4701635,4811356,502,47,455258,3.5846,0.00016881,NA,"endothelial_Alzheimer",0.304978908217208,-0.689399075827979,0,0.143,1
"MLLT4",156,4301,6,168192602,168382703,753,37,455258,2.0578,0.019805,NA,NA,NA,NA,NA,NA,NA
"MLNR",113,2862,13,49759474,49806513,69,16,455258,2.0405,0.02065,NA,NA,NA,NA,NA,NA,NA
"MLX",256,6945,17,40684078,40735221,174,30,455258,2.0616,0.019623,NA,NA,NA,NA,NA,NA,NA
"MME",157,4311,3,154762436,154911518,438,64,455258,3.1438,0.00083394,NA,NA,NA,NA,NA,NA,NA
"MOB3C",841,148932,1,47063387,47117563,199,28,455258,2.0096,0.022237,NA,NA,NA,NA,NA,NA,NA
"MORF4L1",395,10933,15,79097903,79200081,492,29,455258,1.9965,0.022939,NA,"microglia_Alzheimer",1.50950800709903e-08,0.285137853421993,0.301,0.175,0.000413499528384636
"MORF4L1",395,10933,15,79097903,79200081,492,29,455258,1.9965,0.022939,NA,"hybrid_Alzheimer",0.0546482327758669,0.360584491281404,0.216,0.162,1
"MORF4L1",395,10933,15,79097903,79200081,492,29,455258,1.9965,0.022939,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"MORF4L1",395,10933,15,79097903,79200081,492,29,455258,1.9965,0.022939,NA,"endothelial_Alzheimer",0.0699206457868955,-0.834572025066493,0,0.357,1
"MOSPD3",644,64598,7,100174725,100223003,111,29,455258,2.2336,0.012754,NA,NA,NA,NA,NA,NA,NA
"MR1",123,3140,1,180967561,181041074,262,38,455258,1.9691,0.024471,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"MR1",123,3140,1,180967561,181041074,262,38,455258,1.9691,0.024471,NA,"endothelial_Alzheimer",0.304978908217208,-0.268254110619077,0,0.143,1
"MRLN",1002,100507027,10,61486748,61548203,313,30,455258,2.3851,0.0085363,NA,NA,NA,NA,NA,NA,NA
"MRPL35",521,51318,2,86391478,86450913,266,17,455258,2.1313,0.016534,NA,"endothelial_Alzheimer",0.219302649679319,0.582281978308029,0.125,0,1
"MRPL55",808,128308,1,228284380,228332037,109,26,455258,2.6381,0.0041687,NA,"endothelial_Alzheimer",0.681566892794477,0.256789971518187,0.125,0.071,1
"MS4A2",91,2206,11,59820734,59875940,259,24,455258,6.4352,6.1673e-11,NA,NA,NA,NA,NA,NA,NA
"MS4A3",35,932,11,59789101,59848588,224,37,455258,5.4846,2.0724e-08,NA,NA,NA,NA,NA,NA,NA
"MS4A4A",524,51338,11,60013014,60086445,264,29,455258,7.1735,3.655e-13,NA,"microglia_Alzheimer",1.1198188210653e-11,0.396033306163435,0.199,0.084,3.06751969654418e-07
"MS4A4A",524,51338,11,60013014,60086445,264,29,455258,7.1735,3.655e-13,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"MS4A4E",981,643680,11,59958726,60045575,340,25,455258,7.2032,2.9417e-13,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"MS4A4E",981,643680,11,59958726,60045575,340,25,455258,7.2032,2.9417e-13,NA,"microglia_Alzheimer",5.53170792515882e-08,0.328460515741752,0.152,0.069,0.00151530075193876
"MS4A6A",638,64231,11,59929080,59987139,206,26,455258,7.2747,1.7364e-13,NA,"macrophage_Alzheimer",1,-0.408809145592478,0.4,0.25,1
"MS4A6A",638,64231,11,59929080,59987139,206,26,455258,7.2747,1.7364e-13,NA,"microglia_Alzheimer",2.36241813873266e-09,0.340935004930922,0.631,0.471,6.47137200743039e-05
"MS4A6E",877,245802,11,60067355,60118441,276,13,455258,6.0266,8.3713e-10,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"MTSS1L",765,92154,16,70685107,70754954,355,48,455258,3.9916,3.2815e-05,NA,"endothelial_Alzheimer",0.377249244815454,0.271582071226382,0.375,0.143,1
"MUCL1",791,118430,12,55213299,55262177,281,18,455258,2.6944,0.0035254,NA,NA,NA,NA,NA,NA,NA
"MUS81",692,80198,11,65592872,65643914,142,26,455258,2.537,0.0055896,NA,NA,NA,NA,NA,NA,NA
"MYBPC3",158,4607,11,47342957,47409253,247,41,455258,3.2966,0.00048931,NA,NA,NA,NA,NA,NA,NA
"MYO15A",514,51168,17,17977020,18093116,357,42,455258,2.9818,0.0014329,NA,NA,NA,NA,NA,NA,NA
"MYO18A",965,399687,17,27390528,27542432,417,38,455258,2.8518,0.0021737,NA,"hybrid_Alzheimer",0.00863799016690349,-0.294480994648121,0.076,0.144,1
"MYO18A",965,399687,17,27390528,27542432,417,38,455258,2.8518,0.0021737,NA,"endothelial_Alzheimer",0.681566892794477,0.341401570014472,0.125,0.071,1
"MYO1C",159,4641,17,1357480,1431001,355,58,455258,2.7581,0.0029065,NA,"endothelial_Alzheimer",0.219731097817267,-0.852009883582147,0.25,0.429,1
"MYO1C",159,4641,17,1357480,1431001,355,58,455258,2.7581,0.0029065,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"MYO1E",160,4643,15,59418168,59700071,1151,98,455258,2.0366,0.020843,NA,"endothelial_Alzheimer",0.00656047902293986,-2.69018367447364,0,0.643,1
"MYO1E",160,4643,15,59418168,59700071,1151,98,455258,2.0366,0.020843,NA,"macrophage_Alzheimer",0.0811358970221141,-4.55051804512692,0.2,0.75,1
"MYO1E",160,4643,15,59418168,59700071,1151,98,455258,2.0366,0.020843,NA,"microglia_Alzheimer",2.91935922167941e-12,0.579009681334793,0.527,0.355,7.99700071594642e-08
"MYPOP",925,339344,19,46383281,46440862,290,35,455258,2.3731,0.0088198,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"NAE1",308,8883,16,66826781,66899880,215,31,455258,2.5962,0.0047134,NA,"endothelial_Alzheimer",0.223442109473071,-0.804540990767134,0.125,0.357,1
"NANOS2",926,339345,19,46406472,46453036,192,35,455258,2.7744,0.0027649,NA,NA,NA,NA,NA,NA,NA
"NBEAL1",652,65065,2,203844597,204101101,601,42,455258,3.2282,0.0006229,NA,NA,NA,NA,NA,NA,NA
"NCK2",292,8440,2,106326520,106520730,930,53,455258,2.6836,0.0036416,NA,"microglia_Alzheimer",4.25135664268994e-19,0.398392659652513,0.811,0.621,1.16457412513206e-14
"NCK2",292,8440,2,106326520,106520730,930,53,455258,2.6836,0.0036416,NA,"macrophage_Alzheimer",1,-0.762644943584435,0.6,0.5,1
"NCK2",292,8440,2,106326520,106520730,930,53,455258,2.6836,0.0036416,NA,"endothelial_Alzheimer",0.908555593179927,0.410155060735298,0.375,0.429,1
"NDUFA2",161,4695,5,140014948,140062370,171,29,455258,2.8817,0.0019776,NA,"endothelial_Alzheimer",0.219302649679319,0.740056532768764,0.125,0,1
"NDUFAF7",582,55471,2,37423774,37486303,269,38,455258,2.6131,0.004486,NA,"endothelial_Alzheimer",0.681566892794477,0.399818877452197,0.125,0.071,1
"NDUFAF7",582,55471,2,37423774,37486303,269,38,455258,2.6131,0.004486,NA,"macrophage_Alzheimer",0.502334954360502,1.59953530180843,0.2,0,1
"NDUFS2",162,4720,1,161132209,161194185,210,54,455258,5.2288,8.5324e-08,NA,NA,NA,NA,NA,NA,NA
"NF2",163,4771,22,29964545,30104589,483,44,455258,1.9909,0.023245,NA,"macrophage_Alzheimer",0.466854270822725,-0.969882286073559,0.2,0.5,1
"NFYA",164,4800,6,41005707,41080146,320,28,455258,2.2092,0.013581,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"NHP2L1",165,4809,22,42059937,42120296,243,29,455258,2.2427,0.012457,NA,NA,NA,NA,NA,NA,NA
"NIPAL1",843,152519,4,47983791,48049084,292,27,455258,2.2159,0.013349,NA,NA,NA,NA,NA,NA,NA
"NIT1",166,4817,1,161052862,161105235,164,42,455258,4.1519,1.6488e-05,NA,"endothelial_Alzheimer",0.219302649679319,0.291715123999426,0.125,0,1
"NIT2",612,56954,3,100018483,100085844,248,41,455258,2.4782,0.0066031,NA,NA,NA,NA,NA,NA,NA
"NKAIN1",671,79570,1,31642592,31747734,467,31,455258,2.2602,0.011905,NA,NA,NA,NA,NA,NA,NA
"NKG7",167,4818,19,51864874,51910976,251,37,455258,2.409,0.0079992,NA,NA,NA,NA,NA,NA,NA
"NKPD1",911,284353,19,45643008,45698408,245,38,455258,7.4569,4.4298e-14,NA,NA,NA,NA,NA,NA,NA
"NKX1-2",958,390010,10,126125998,126173550,214,40,455258,2.2055,0.013708,NA,NA,NA,NA,NA,NA,NA
"NLRC5",722,84166,16,56988469,57127438,705,115,455258,2.0875,0.018422,NA,"endothelial_Alzheimer",0.188525795669001,-0.683013960311549,0,0.214,1
"NME1",168,4830,17,49195920,49249450,208,34,455258,2.46,0.0069468,NA,NA,NA,NA,NA,NA,NA
"NME1-NME2",983,654364,17,49195897,49259105,247,38,455258,2.4436,0.0072702,NA,NA,NA,NA,NA,NA,NA
"NME2",169,4831,17,49207796,49259105,209,30,455258,2.3552,0.0092562,NA,NA,NA,NA,NA,NA,NA
"NME7",495,29922,1,169091258,169372186,1386,32,455258,2.1411,0.016133,NA,NA,NA,NA,NA,NA,NA
"NME8",520,51314,7,37852930,37950003,641,46,455258,2.882,0.0019761,NA,NA,NA,NA,NA,NA,NA
"NPAS1",170,4861,19,47488077,47559033,261,50,455258,1.9803,0.023835,NA,NA,NA,NA,NA,NA,NA
"NPFFR1",637,64106,10,72004713,72078450,358,49,455258,2.3236,0.010074,NA,NA,NA,NA,NA,NA,NA
"NPIPA2",979,642799,16,14806404,14869305,24,12,455258,2.0186,0.021765,NA,NA,NA,NA,NA,NA,NA
"NPIPA7",1014,101059938,16,16438102,16497815,18,11,455258,2.4247,0.0076602,NA,NA,NA,NA,NA,NA,NA
"NPIPB4",976,440345,16,21835889,21904843,32,13,455258,2.0814,0.018698,NA,"macrophage_Alzheimer",0.502334954360502,1.01094337768658,0.2,0,1
"NPIPB4",976,440345,16,21835889,21904843,32,13,455258,2.0814,0.018698,NA,"endothelial_Alzheimer",0.863818387899441,-0.397683951828553,0.125,0.143,1
"NR1I3",353,9970,1,161189456,161243432,246,43,455258,2.8386,0.0022655,NA,NA,NA,NA,NA,NA,NA
"NRF1",171,4899,7,129216555,129406922,725,46,455258,3.4499,0.00028043,NA,"hybrid_Alzheimer",0.000582563560241306,-0.355357787084851,0.212,0.347,1
"NRF1",171,4899,7,129216555,129406922,725,46,455258,3.4499,0.00028043,NA,"macrophage_Alzheimer",0.866815285127422,-0.386691171697518,0.2,0.25,1
"NRIP1",286,8204,21,16323556,16473224,482,66,455258,2.8356,0.0022867,NA,"endothelial_Alzheimer",0.485748782984516,-0.402434566223981,0.125,0.286,1
